filename,width,height,class,xmin,ymin,xmax,ymax,binary_class
Plastic_459_jpg.rf.c2f4d8c54b67e02ca66154126b125e18.jpg,640,640,plastic,113,48,560,593,1
plastic_521_jpg.rf.6795fc987f8a2519f1e68bfb166e2e88.jpg,640,640,plastic,190,13,459,624,1
metal-671_jpg.rf.b1e55b083d6d2b69aefcd7a4126f2c23.jpg,640,640,non-plastic,130,5,251,121,0
metal-671_jpg.rf.b1e55b083d6d2b69aefcd7a4126f2c23.jpg,640,640,non-plastic,263,5,379,115,0
metal-671_jpg.rf.b1e55b083d6d2b69aefcd7a4126f2c23.jpg,640,640,non-plastic,389,0,505,115,0
metal-671_jpg.rf.b1e55b083d6d2b69aefcd7a4126f2c23.jpg,640,640,non-plastic,5,129,124,250,0
metal-671_jpg.rf.b1e55b083d6d2b69aefcd7a4126f2c23.jpg,640,640,non-plastic,133,135,250,245,0
metal-671_jpg.rf.b1e55b083d6d2b69aefcd7a4126f2c23.jpg,640,640,non-plastic,262,129,379,251,0
metal-671_jpg.rf.b1e55b083d6d2b69aefcd7a4126f2c23.jpg,640,640,non-plastic,389,130,506,243,0
metal-671_jpg.rf.b1e55b083d6d2b69aefcd7a4126f2c23.jpg,640,640,non-plastic,515,136,629,247,0
metal-671_jpg.rf.b1e55b083d6d2b69aefcd7a4126f2c23.jpg,640,640,non-plastic,9,255,124,635,0
metal-671_jpg.rf.b1e55b083d6d2b69aefcd7a4126f2c23.jpg,640,640,non-plastic,134,255,631,633,0
Metal_210_jpg.rf.dedba0d0ac984f0a6fd4a09f2d094401.jpg,640,640,non-plastic,219,185,427,421,0
Metal_635_jpg.rf.b60ad1480bc9cedf4197903fb833dd2c.jpg,640,640,non-plastic,143,35,465,567,0
plastic_248_jpg.rf.b90ae022d0ffbb65a5feb1ccf8277e92.jpg,640,640,plastic,114,177,487,528,1
plastic-1652_jpg.rf.8e4c8f91c78c87a5b2e662e1fffb3bd6.jpg,640,640,plastic,208,23,421,105,1
plastic-1652_jpg.rf.8e4c8f91c78c87a5b2e662e1fffb3bd6.jpg,640,640,plastic,192,100,432,202,1
plastic-1652_jpg.rf.8e4c8f91c78c87a5b2e662e1fffb3bd6.jpg,640,640,plastic,162,175,467,309,1
plastic-1652_jpg.rf.8e4c8f91c78c87a5b2e662e1fffb3bd6.jpg,640,640,plastic,138,264,490,457,1
plastic-1652_jpg.rf.8e4c8f91c78c87a5b2e662e1fffb3bd6.jpg,640,640,plastic,120,374,520,624,1
Food-Organics_323_jpg.rf.cf19d7ae6d4cd8b0abcae42e0a5bc394.jpg,640,640,non-plastic,96,130,550,532,0
plastic_971_jpg.rf.3a953a8c6c7f169f2984096d6d60b82b.jpg,640,640,plastic,229,13,417,626,1
Paper_291_jpg.rf.37a835ecf9d22b74c3c3c271e30c9692.jpg,640,640,non-plastic,25,25,606,563,0
Food-Organics_160_jpg.rf.0396affe6467a724c3eddd8bde41cff9.jpg,640,640,non-plastic,105,184,542,516,0
Plastic_511_jpg.rf.e38ae8eb2c0eb1b0680787276f430637.jpg,640,640,plastic,213,47,427,610,1
Plastic_513_jpg.rf.6841e1a04205a0b6d0129b4a1ffa40e9.jpg,640,640,plastic,162,46,400,530,1
Food-Organics_363_jpg.rf.bb40656b281f89611253dead524f44f4.jpg,640,640,non-plastic,103,85,560,516,0
Plastic_458_jpg.rf.b9b8629355473b5c3109a18ee3dd7f81.jpg,640,640,plastic,112,35,579,543,1
Metal_562_jpg.rf.19db2a8bc4b5f136bbf361fcb80886fb.jpg,640,640,non-plastic,227,112,418,389,0
Glass_259_jpg.rf.5ab2ea7eae77c794ed85b8fe3f3d82fc.jpg,640,640,non-plastic,53,83,558,557,0
glass-327_jpg.rf.6e4e9d47d321f818c686b4cfa0dad3cb.jpg,640,640,non-plastic,4,77,162,568,0
glass-327_jpg.rf.6e4e9d47d321f818c686b4cfa0dad3cb.jpg,640,640,non-plastic,163,5,362,630,0
glass-327_jpg.rf.6e4e9d47d321f818c686b4cfa0dad3cb.jpg,640,640,non-plastic,353,5,634,491,0
Plastic_415_jpg.rf.880c8d81d410ea7d149f3fa2c8243759.jpg,640,640,plastic,77,50,442,458,1
plastic270_jpg.rf.c6b374a973c6e9d9ff9336aa240a650e.jpg,640,640,plastic,177,77,491,489,1
Glass_24_jpg.rf.f2a1bd91df9f8ffb811b3c92c45acbab.jpg,640,640,non-plastic,175,144,462,421,0
Food-Organics_189_jpg.rf.d232f74a79f4cfe9739e98963369b7c5.jpg,640,640,non-plastic,238,205,478,424,0
Metal_630_jpg.rf.10b930b50d14155c8ba7a190ddf11922.jpg,640,640,non-plastic,178,70,452,486,0
Plastic_55_jpg.rf.7edbbc2d0e8b18ab0fb203804183a6e8.jpg,640,640,plastic,133,193,533,474,1
papernotb10_icstone3_jpg.rf.8a0c87e7e29fc7187c545c65e2f08dcb.jpg,640,640,non-plastic,83,40,284,279,0
papernotb10_icstone3_jpg.rf.8a0c87e7e29fc7187c545c65e2f08dcb.jpg,640,640,non-plastic,40,326,324,550,0
papernotb10_icstone3_jpg.rf.8a0c87e7e29fc7187c545c65e2f08dcb.jpg,640,640,non-plastic,340,340,603,566,0
O_11656_jpg.rf.59869c559cec1ab175d9f6d605ba6686.jpg,640,640,non-plastic,3,0,550,640,0
paper349_jpg.rf.29c8343c8cad96cc9d2b16288d743137.jpg,640,640,non-plastic,5,15,637,640,0
Plastic_770_jpg.rf.fe5d6ce841fea98450b1de7adce57255.jpg,640,640,plastic,168,58,496,440,1
plastic_132_jpg.rf.d8a3839841393c02432e56f2125c3ca1.jpg,640,640,plastic,140,159,555,526,1
Cardboard_243_jpg.rf.fbba1e09489c45884545aaccdbf87e31.jpg,640,640,non-plastic,54,65,585,601,0
metal-675_jpg.rf.9ba3c0c98d2c3b72b62769034a60ff5a.jpg,640,640,non-plastic,0,58,74,160,0
metal-675_jpg.rf.9ba3c0c98d2c3b72b62769034a60ff5a.jpg,640,640,non-plastic,80,134,178,243,0
metal-675_jpg.rf.9ba3c0c98d2c3b72b62769034a60ff5a.jpg,640,640,non-plastic,94,279,193,401,0
metal-675_jpg.rf.9ba3c0c98d2c3b72b62769034a60ff5a.jpg,640,640,non-plastic,138,427,241,548,0
metal-675_jpg.rf.9ba3c0c98d2c3b72b62769034a60ff5a.jpg,640,640,non-plastic,12,394,114,508,0
metal-675_jpg.rf.9ba3c0c98d2c3b72b62769034a60ff5a.jpg,640,640,non-plastic,210,335,312,447,0
metal-675_jpg.rf.9ba3c0c98d2c3b72b62769034a60ff5a.jpg,640,640,non-plastic,194,234,284,338,0
metal-675_jpg.rf.9ba3c0c98d2c3b72b62769034a60ff5a.jpg,640,640,non-plastic,189,99,282,200,0
metal-675_jpg.rf.9ba3c0c98d2c3b72b62769034a60ff5a.jpg,640,640,non-plastic,94,35,187,127,0
metal-675_jpg.rf.9ba3c0c98d2c3b72b62769034a60ff5a.jpg,640,640,non-plastic,419,40,621,240,0
metal-675_jpg.rf.9ba3c0c98d2c3b72b62769034a60ff5a.jpg,640,640,non-plastic,524,395,640,599,0
Vegetation_288_jpg.rf.4b1c0ed7f34df61ec41e0d691d70a4b2.jpg,640,640,non-plastic,173,144,637,640,0
plastic378_jpg.rf.d91d60bee5639dc410c979456e17f88d.jpg,640,640,plastic,58,160,404,640,1
Metal_50_jpg.rf.8a6683c4e3df625d41c45c83e9381527.jpg,640,640,non-plastic,157,195,461,497,0
Paper_156_jpg.rf.475fecc56d43f06fa7e3a597994c3f1e.jpg,640,640,non-plastic,155,83,541,588,0
Cardboard_351_jpg.rf.3e659ecce1a3231beff03e2665b99d36.jpg,640,640,non-plastic,68,80,481,494,0
paper-2633_jpg.rf.96704db1da7eb9604bdc9e082103eb6d.jpg,640,640,non-plastic,89,234,422,438,0
metal-1038_jpg.rf.ffee3762beecdaf57508b75e7a0e2b99.jpg,640,640,non-plastic,48,33,599,570,0
metal-1038_jpg.rf.ffee3762beecdaf57508b75e7a0e2b99.jpg,640,640,non-plastic,404,219,591,491,0
metal-1038_jpg.rf.ffee3762beecdaf57508b75e7a0e2b99.jpg,640,640,non-plastic,136,186,400,490,0
Metal_327_jpg.rf.a85cf4fc445894d671a1e7b0cc9f72d8.jpg,640,640,non-plastic,178,218,443,488,0
plastic-983_jpg.rf.0bba319df03ef76193827b3fcac87bbb.jpg,640,640,plastic,81,45,584,598,1
Paper_284_jpg.rf.55b23c1633f881c1b6a30c835b7c36ac.jpg,640,640,non-plastic,0,37,640,564,0
metal-649_jpg.rf.f70b01c02a9e4e34094631c0597f9166.jpg,640,640,non-plastic,76,59,254,380,0
metal-649_jpg.rf.f70b01c02a9e4e34094631c0597f9166.jpg,640,640,non-plastic,66,329,269,547,0
metal-649_jpg.rf.f70b01c02a9e4e34094631c0597f9166.jpg,640,640,non-plastic,236,143,404,444,0
metal-649_jpg.rf.f70b01c02a9e4e34094631c0597f9166.jpg,640,640,non-plastic,293,386,616,581,0
plasticbag-449-_jpg.rf.2e81de82bb3c12801d0c5c3fb792156d.jpg,640,640,plastic,94,134,563,578,1
metal183_jpg.rf.e0e1644e5bfaa8e389204a8fa666eeb3.jpg,640,640,non-plastic,127,300,321,640,0
metal-1136_jpg.rf.80ab851bc53b1ce3aff23facb7aacb9f.jpg,640,640,non-plastic,95,31,279,543,0
metal-1136_jpg.rf.80ab851bc53b1ce3aff23facb7aacb9f.jpg,640,640,non-plastic,363,75,546,551,0
plastic_898_jpg.rf.e09de450af0a9d7ae4e76d399c15afed.jpg,640,640,plastic,163,0,505,611,1
Vegetation_235_jpg.rf.f6f89211010ab92c0722220a2c6aaf34.jpg,640,640,non-plastic,29,223,581,497,0
Metal_471_jpg.rf.c40878ba24271cda1e7ab2092a5ef8d5.jpg,640,640,non-plastic,195,74,456,410,0
Plastic_773_jpg.rf.590c14deacc53a709da775e3ed56e48c.jpg,640,640,plastic,153,60,413,517,1
Metal_254_jpg.rf.b5db6658002edb2e7f34564a6c88f8d8.jpg,640,640,non-plastic,187,60,338,569,0
plastic_876_jpg.rf.fb1aff6d975cb437e2737197759ffd2d.jpg,640,640,plastic,8,35,531,601,1
plasticbag-124-_jpg.rf.9ad678e5d430fcd32c20013412d8a884.jpg,640,640,plastic,26,85,601,580,1
Vegetation_190_jpg.rf.463977398d542c680f1c5c84d055e295.jpg,640,640,non-plastic,3,1,640,640,0
O_7305_jpg.rf.be120be449a9b5aea8531dfecaca19e8.jpg,640,640,non-plastic,52,32,569,599,0
Metal_439_jpg.rf.d8eb509b5ee8f2295f73bd602b5f6fdd.jpg,640,640,non-plastic,146,76,408,540,0
Plastic_264_jpg.rf.18ae2276f8dee5104a8480df02fd4da8.jpg,640,640,plastic,213,142,458,532,1
metal-132_jpg.rf.c22a8d51835a74fffef20a728db03af2.jpg,640,640,non-plastic,69,144,297,508,0
metal-132_jpg.rf.c22a8d51835a74fffef20a728db03af2.jpg,640,640,non-plastic,304,143,574,499,0
plastic403_jpg.rf.920ef54079f548da17006ea35b715e33.jpg,640,640,plastic,100,29,485,640,1
Plastic_735_jpg.rf.13e05f3b86f262297d4b2a594c6ac313.jpg,640,640,plastic,95,187,524,449,1
plastic_217_jpg.rf.66171e69fa7d5fb2d23f97ae4a187226.jpg,640,640,plastic,0,158,592,510,1
cardboard-2082-Copy_jpg.rf.40ecf8384332ee0f8f62d1fa8334ac61.jpg,640,640,non-plastic,304,255,406,503,0
cardboard-2082-Copy_jpg.rf.40ecf8384332ee0f8f62d1fa8334ac61.jpg,640,640,non-plastic,493,270,606,571,0
cardboard-2082-Copy_jpg.rf.40ecf8384332ee0f8f62d1fa8334ac61.jpg,640,640,non-plastic,3,120,140,359,0
cardboard-2082-Copy_jpg.rf.40ecf8384332ee0f8f62d1fa8334ac61.jpg,640,640,non-plastic,33,59,215,216,0
cardboard-2082-Copy_jpg.rf.40ecf8384332ee0f8f62d1fa8334ac61.jpg,640,640,non-plastic,395,133,632,280,0
cardboard-2082-Copy_jpg.rf.40ecf8384332ee0f8f62d1fa8334ac61.jpg,640,640,non-plastic,478,4,640,101,0
cardboard-2082-Copy_jpg.rf.40ecf8384332ee0f8f62d1fa8334ac61.jpg,640,640,non-plastic,133,4,384,78,0
cardboard-2082-Copy_jpg.rf.40ecf8384332ee0f8f62d1fa8334ac61.jpg,640,640,non-plastic,0,0,133,57,0
Plastic_645_jpg.rf.24242bc35d1c529cc7b061a387652fe8.jpg,640,640,plastic,138,184,439,484,1
Plastic_271_jpg.rf.d9949232cc3599d8119bc3b261295503.jpg,640,640,plastic,186,211,480,414,1
plasticbag-84-_jpg.rf.ae37e60f323538c5534b3b5623992aaa.jpg,640,640,plastic,203,39,477,603,1
Plastic_608_jpg.rf.52038e973465d747922666881626ab9b.jpg,640,640,plastic,37,127,605,562,1
Metal_144_jpg.rf.17a46b762efbc8945edf8b49c44f4f32.jpg,640,640,non-plastic,63,78,538,551,0
plastic_785_jpg.rf.1431ffb85ee6cf762b23f1bc5c41eac0.jpg,640,640,plastic,217,32,442,597,1
Food-Organics_348_jpg.rf.609244585dc57c1193fdfdf04349f2e0.jpg,640,640,plastic,113,63,537,504,0
Vegetation_283_jpg.rf.70841838bb37b76d62badc9988246424.jpg,640,640,non-plastic,0,36,590,629,0
plastic_948_jpg.rf.7bab5cd2ac35ed3fe2fa0dd8d69bd83e.jpg,640,640,plastic,189,118,404,614,1
Metal_495_jpg.rf.b68f5ca2aa5acd5fbce4a8f19d472be6.jpg,640,640,non-plastic,158,142,416,413,0
plastic_405_jpg.rf.f6e6c47ae9e24a84694e45753926bae4.jpg,640,640,plastic,134,217,474,369,1
O_1772_jpg.rf.06984040c7488ba03268aa75d1aa6b47.jpg,640,640,non-plastic,140,33,500,578,0
paper972_jpg.rf.ea02f8819eb0b9b01be3406eb7e93950.jpg,640,640,non-plastic,93,122,512,397,0
Cardboard_163_jpg.rf.824c0ca20bc61963ab0e76202f0fcaaf.jpg,640,640,non-plastic,63,125,626,505,0
metal335_jpg.rf.111c13f86d9c745376d75af91f43e3a5.jpg,640,640,non-plastic,3,116,513,613,0
Glass_237_jpg.rf.25da411781698a7adb2d1c05198ea253.jpg,640,640,non-plastic,66,153,537,524,0
biological140_jpg.rf.111f8cfadbe33e5281277584e1450e1f.jpg,640,640,non-plastic,287,67,422,351,0
biological140_jpg.rf.111f8cfadbe33e5281277584e1450e1f.jpg,640,640,non-plastic,89,145,176,361,0
biological140_jpg.rf.111f8cfadbe33e5281277584e1450e1f.jpg,640,640,non-plastic,173,222,290,450,0
biological140_jpg.rf.111f8cfadbe33e5281277584e1450e1f.jpg,640,640,non-plastic,153,448,268,640,0
biological140_jpg.rf.111f8cfadbe33e5281277584e1450e1f.jpg,640,640,non-plastic,270,358,355,559,0
biological140_jpg.rf.111f8cfadbe33e5281277584e1450e1f.jpg,640,640,non-plastic,355,354,471,617,0
biological140_jpg.rf.111f8cfadbe33e5281277584e1450e1f.jpg,640,640,non-plastic,425,105,515,327,0
Plastic_574_jpg.rf.1c71ab79d6a77295c216debb56e373dd.jpg,640,640,plastic,190,200,410,425,1
Vegetation_377_jpg.rf.b182fd20c73723f3360b89b4e3b6dee6.jpg,640,640,non-plastic,46,116,483,460,0
cardboard-1002_jpg.rf.66fddda2607980f0950086e19820bd44.jpg,640,640,non-plastic,409,393,452,540,0
cardboard-1002_jpg.rf.66fddda2607980f0950086e19820bd44.jpg,640,640,non-plastic,215,213,275,336,0
cardboard-1002_jpg.rf.66fddda2607980f0950086e19820bd44.jpg,640,640,non-plastic,309,219,363,323,0
cardboard-1002_jpg.rf.66fddda2607980f0950086e19820bd44.jpg,640,640,non-plastic,7,153,129,313,0
cardboard-1002_jpg.rf.66fddda2607980f0950086e19820bd44.jpg,640,640,non-plastic,3,325,168,507,0
cardboard-1002_jpg.rf.66fddda2607980f0950086e19820bd44.jpg,640,640,non-plastic,39,5,251,210,0
cardboard-1002_jpg.rf.66fddda2607980f0950086e19820bd44.jpg,640,640,non-plastic,403,183,637,483,0
Cardboard_136_jpg.rf.301c421c18c4a3a8148567ebbe1e4e8c.jpg,640,640,non-plastic,170,93,474,504,0
Paper_295_jpg.rf.c073702535d4b0b9c3a1592b5e0fd65c.jpg,640,640,non-plastic,83,160,552,436,0
metal275_jpg.rf.15b8c25eaaeffb78f84cd64d1ae463c9.jpg,640,640,non-plastic,149,172,626,636,0
plastic-516_jpg.rf.c5d66cd9277700d86a755f09c8b6b90f.jpg,640,640,plastic,130,21,520,608,1
Plastic_747_jpg.rf.9e8458f1658c536d5260edc208296e62.jpg,640,640,plastic,59,68,565,537,1
Paper_140_jpg.rf.bbff01ccae506687d04302d0b31601bb.jpg,640,640,non-plastic,190,104,557,470,0
metal-806_jpg.rf.243831587aaab89af846bdada15d130c.jpg,640,640,non-plastic,13,332,262,456,0
metal-806_jpg.rf.243831587aaab89af846bdada15d130c.jpg,640,640,non-plastic,23,428,275,564,0
metal-806_jpg.rf.243831587aaab89af846bdada15d130c.jpg,640,640,non-plastic,317,275,593,621,0
Cardboard_61_jpg.rf.e227c69693af239aebbc413f2bd6949e.jpg,640,640,non-plastic,153,49,603,597,0
Paper_92_jpg.rf.8d9ef882e6f7c6a727f3d1a7521a2ee2.jpg,640,640,non-plastic,28,129,625,498,0
Plastic_274_jpg.rf.cfc232047f0d49af9a3a1d1e1ff46492.jpg,640,640,plastic,44,43,608,532,1
plastic247_jpg.rf.5f8754a9cee7787267352968bcc66e58.jpg,640,640,plastic,119,179,612,640,1
Food-Organics_286_jpg.rf.afeed900e974a9a04816f667dfeb839a.jpg,640,640,non-plastic,48,87,542,525,0
Plastic_717_jpg.rf.eb0f0aa66d5885ff0c3b3c5789f4eeea.jpg,640,640,plastic,125,145,532,480,1
plastic_236_jpg.rf.c6b9912cd8d7abaccdc072af0abd2de0.jpg,640,640,plastic,238,30,393,620,1
glass-2330-Copy_jpg.rf.9d821362c5b24400a3dbf082076008aa.jpg,640,640,non-plastic,106,40,524,590,0
plastic_101_jpg.rf.a6311c0f8448aea28e806c9ac2821b86.jpg,640,640,plastic,22,30,599,616,1
metal-544_jpg.rf.b408027ed13ecd5f3dc74605353887ba.jpg,640,640,non-plastic,4,57,640,168,0
metal-544_jpg.rf.b408027ed13ecd5f3dc74605353887ba.jpg,640,640,non-plastic,13,255,637,380,0
metal-544_jpg.rf.b408027ed13ecd5f3dc74605353887ba.jpg,640,640,non-plastic,9,468,634,592,0
glbeni_Image_4_jpg.rf.27fe2659f9f9ae9c79f36e4317ec73a6.jpg,640,640,non-plastic,83,28,570,606,0
metal-2320_jpg.rf.512c30fa0bfb2297fe3f4e53f6010ade.jpg,640,640,non-plastic,135,0,473,640,0
Plastic_680_jpg.rf.873b06dfa30129cbb1df61b98c964cd2.jpg,640,640,plastic,203,143,514,456,1
Metal_37_jpg.rf.560c60ccab45d3527beb41fd98db7aac.jpg,640,640,non-plastic,224,95,360,500,0
Metal_597_jpg.rf.6b450b1c9259bead965859f1e53f01b7.jpg,640,640,non-plastic,184,218,455,415,0
Metal_768_jpg.rf.bc26eac397f3309a26e403c0d7167a1b.jpg,640,640,non-plastic,182,92,452,407,0
Food-Organics_258_jpg.rf.58c9ec0bd5663375a7dd64b352f67351.jpg,640,640,non-plastic,225,269,436,466,0
cardboard-677_jpg.rf.a3855822b84fcd80bc28ada582fd9b94.jpg,640,640,non-plastic,67,40,639,640,0
metal273_jpg.rf.01dfd5e3cd06366409005fa2fdb41a0e.jpg,640,640,non-plastic,86,0,640,640,0
Glass_354_jpg.rf.c9728b799889797cbdabf8d81c811f97.jpg,640,640,non-plastic,10,260,396,640,0
gukutr_Image_3_jpg.rf.f0fa1f45f02c20a99eeb8e65aaea33ad.jpg,640,640,non-plastic,92,209,268,542,0
gukutr_Image_3_jpg.rf.f0fa1f45f02c20a99eeb8e65aaea33ad.jpg,640,640,non-plastic,305,116,543,546,0
cup_plastic_3_jpg.rf.8396a8c6f63da8d385c404df104cfe08.jpg,640,640,non-plastic,224,186,416,450,1
Metal_193_jpg.rf.174589cb96f42aec877556d776388488.jpg,640,640,non-plastic,186,113,499,432,0
paper71_jpg.rf.5e727e5efe6ee086f47fdd6fd5e0c06a.jpg,640,640,non-plastic,149,207,449,481,0
cardboard-179_jpg.rf.2b4fc0474178c3b1ef4175f9c0c44cc2.jpg,640,640,non-plastic,120,51,520,640,0
Paper_221_jpg.rf.c51e2a4f0bc03f132b5476bdd50bd963.jpg,640,640,non-plastic,103,100,557,559,0
papertextb110_icstone01_jpg.rf.ab1fc369902a75d8fd9327f5bb42b2f7.jpg,640,640,non-plastic,105,75,535,529,0
Metal_493_jpg.rf.8f549065335ad8f0ef5d604025386023.jpg,640,640,non-plastic,104,23,490,538,0
metal-1071_jpg.rf.5fd2bb051263fa4eea49f2dd69dffb9e.jpg,640,640,non-plastic,18,438,176,631,0
metal-1071_jpg.rf.5fd2bb051263fa4eea49f2dd69dffb9e.jpg,640,640,non-plastic,308,10,443,152,0
metal-1071_jpg.rf.5fd2bb051263fa4eea49f2dd69dffb9e.jpg,640,640,non-plastic,245,119,374,270,0
metal-1071_jpg.rf.5fd2bb051263fa4eea49f2dd69dffb9e.jpg,640,640,non-plastic,384,115,505,269,0
metal-1071_jpg.rf.5fd2bb051263fa4eea49f2dd69dffb9e.jpg,640,640,non-plastic,184,232,310,380,0
metal-1071_jpg.rf.5fd2bb051263fa4eea49f2dd69dffb9e.jpg,640,640,non-plastic,320,264,440,382,0
metal-1071_jpg.rf.5fd2bb051263fa4eea49f2dd69dffb9e.jpg,640,640,non-plastic,452,249,567,391,0
metal-1071_jpg.rf.5fd2bb051263fa4eea49f2dd69dffb9e.jpg,640,640,non-plastic,504,377,627,519,0
metal-1071_jpg.rf.5fd2bb051263fa4eea49f2dd69dffb9e.jpg,640,640,non-plastic,385,364,498,489,0
metal-1071_jpg.rf.5fd2bb051263fa4eea49f2dd69dffb9e.jpg,640,640,non-plastic,255,355,376,488,0
metal-1071_jpg.rf.5fd2bb051263fa4eea49f2dd69dffb9e.jpg,640,640,non-plastic,184,524,317,624,0
plastic_222_jpg.rf.5273827bd54fe63f1a596e10f760a679.jpg,640,640,plastic,207,119,433,556,1
paper_icstone10_jpg.rf.47f5f900678ce676fce0cd9713864d02.jpg,640,640,non-plastic,58,129,594,549,0
plastic_24_jpg.rf.e4eada9214ffa0dbef4156d069dbc621.jpg,640,640,plastic,0,24,148,496,1
plastic_24_jpg.rf.e4eada9214ffa0dbef4156d069dbc621.jpg,640,640,plastic,133,14,344,505,1
plastic_24_jpg.rf.e4eada9214ffa0dbef4156d069dbc621.jpg,640,640,plastic,373,18,586,506,1
Paper_306_jpg.rf.32ea5b52f6f78b8bbf259ff0abe859a2.jpg,640,640,non-plastic,90,138,554,502,0
Plastic_554_jpg.rf.f00baff218588a6e1646f19542788f9c.jpg,640,640,plastic,171,47,491,588,1
metal402_jpg.rf.1c84edd7e1ee200b9e4a3d2e60769f27.jpg,640,640,non-plastic,0,131,370,544,0
Metal_331_jpg.rf.853e7d6c5feb3f958892fb68b94e32a5.jpg,640,640,non-plastic,198,197,456,455,0
Paper_422_jpg.rf.2f5734abea2a3560ce942350f831c466.jpg,640,640,non-plastic,68,200,604,506,0
Plastic_802_jpg.rf.d9c6b793e6b9962564f7db276d1ba709.jpg,640,640,plastic,112,95,480,480,1
Glass_27_jpg.rf.f6a7e585da12f0e2227837c2b1c0f3c4.jpg,640,640,non-plastic,183,180,393,516,0
cardboard-164_jpg.rf.473f5a453b81ae0e286ad387cb3248a3.jpg,640,640,non-plastic,73,4,536,630,0
Metal_505_jpg.rf.4c0531a70c3aee739300dc2ed106bf5e.jpg,640,640,non-plastic,183,115,480,505,0
cardboard-2357_jpg.rf.34a56b9302e55f7e11887bcb7f3c957a.jpg,640,640,non-plastic,93,209,515,640,0
cardboard-2357_jpg.rf.34a56b9302e55f7e11887bcb7f3c957a.jpg,640,640,non-plastic,192,2,338,128,0
cardboard-2357_jpg.rf.34a56b9302e55f7e11887bcb7f3c957a.jpg,640,640,non-plastic,8,3,134,240,0
plastic_966_jpg.rf.13f5f1dba8299b2a74383a2cb7d8837d.jpg,640,640,plastic,0,0,640,568,1
plastic_6_jpg.rf.1d8b66d93a1f448d276e7f4904c99047.jpg,640,640,plastic,281,123,604,461,1
glass-2396-Copy_jpg.rf.0815cdd421cfe78951bb1f4404bdedb9.jpg,640,640,non-plastic,204,45,448,591,0
cardboard_080_jpg.rf.795d6c01e88b7430a9d6bf4c14b1f608.jpg,640,640,non-plastic,0,0,640,640,0
plastic-879_jpg.rf.c0df010b942ddd231ecc420d9d73577a.jpg,640,640,plastic,35,23,480,611,1
Plastic_845_jpg.rf.0179178c186aaa39e69e7e6f57fe306b.jpg,640,640,plastic,135,90,476,544,1
metal-2079-Copy_jpg.rf.45379968dff72dc1772ceea3eb1b8849.jpg,640,640,non-plastic,140,209,479,640,0
Cardboard_75_jpg.rf.22c82088d1e122a63733ed6172f4973b.jpg,640,640,non-plastic,158,112,482,519,0
Cardboard_256_jpg.rf.311e134bf23494ec127458628d4a276c.jpg,640,640,non-plastic,81,69,534,571,0
cardboard-2116-Copy_jpg.rf.7566522271d85f9f52abdd2f977dacec.jpg,640,640,non-plastic,28,0,626,615,0
Plastic_917_jpg.rf.e34eef6d99ccf29dfbb601ee2c0f3a1c.jpg,640,640,plastic,229,216,441,445,1
gukur_Image_4_jpg.rf.d9ba077837aff1265af51efb0d81f7aa.jpg,640,640,non-plastic,38,89,214,516,0
gukur_Image_4_jpg.rf.d9ba077837aff1265af51efb0d81f7aa.jpg,640,640,non-plastic,228,135,368,520,0
gukur_Image_4_jpg.rf.d9ba077837aff1265af51efb0d81f7aa.jpg,640,640,non-plastic,375,188,488,508,0
gukur_Image_4_jpg.rf.d9ba077837aff1265af51efb0d81f7aa.jpg,640,640,non-plastic,496,256,587,504,0
metal-1830_jpg.rf.3cf7f1ca4d6ed6f1ca531986e8e393ab.jpg,640,640,non-plastic,40,132,346,518,0
metal-1830_jpg.rf.3cf7f1ca4d6ed6f1ca531986e8e393ab.jpg,640,640,non-plastic,334,168,615,461,0
Paper_240_jpg.rf.e72b5c74024204a697ea56603dcc73b4.jpg,640,640,non-plastic,118,59,488,547,0
plastic_734_jpg.rf.3715c9b6be5b6e42fec16e4b5792d7a8.jpg,640,640,plastic,248,87,405,625,1
cardboard-749_jpg.rf.bf325830ce3ffc31a52d863784fafabf.jpg,640,640,non-plastic,105,173,385,541,0
cardboard-749_jpg.rf.bf325830ce3ffc31a52d863784fafabf.jpg,640,640,non-plastic,369,249,570,498,0
Metal_150_jpg.rf.acbff34aa924f4fce98705a92cb1c1c1.jpg,640,640,non-plastic,155,143,523,479,0
Glass_322_jpg.rf.bfef3bdc989dd9c9b24edeb9809dac5e.jpg,640,640,non-plastic,142,212,504,427,0
paper537_jpg.rf.a2bf991df1d1196c650f2e8eace4f0d4.jpg,640,640,non-plastic,103,0,601,616,0
metal201_jpg.rf.74236adeb53efbfd238cbd664936669e.jpg,640,640,non-plastic,59,15,584,622,0
plastic-835_jpg.rf.ecc3ce3a6562aba0f5328917edf06080.jpg,640,640,plastic,44,30,601,604,1
plastic_1467_jpg.rf.881758b9ad4157401b145699d2b1cca5.jpg,640,640,plastic,46,52,304,604,1
plastic_1467_jpg.rf.881758b9ad4157401b145699d2b1cca5.jpg,640,640,plastic,344,54,600,614,1
Newspasspaa_icstone17_jpg.rf.4c14e0e5139ec573e4559dfd6e2fc76f.jpg,640,640,non-plastic,56,65,405,538,0
Newspasspaa_icstone17_jpg.rf.4c14e0e5139ec573e4559dfd6e2fc76f.jpg,640,640,non-plastic,216,140,593,584,0
Metal_90_jpg.rf.0648f6c2c8987ec3b9b1fd5086c843a8.jpg,640,640,non-plastic,74,78,528,545,0
